날짜,강동구,Car registration
2019-03-29,139549.0,3124157.0
2019-03-30,139549.0,3124157.0
2019-03-31,139549.0,3124157.0
2019-04-01,139549.0,3124157.0
2019-04-02,139549.0,3124157.0
2019-04-03,139549.0,3124157.0
2019-04-04,139549.0,3124157.0
2019-04-05,139549.0,3124157.0
2019-04-06,139549.0,3124157.0
2019-04-07,139549.0,3124157.0
2019-04-08,139549.0,3124157.0
2019-04-09,139549.0,3124157.0
2019-04-10,139549.0,3124157.0
2019-04-11,139549.0,3124157.0
2019-04-12,139549.0,3124157.0
2019-04-13,139549.0,3124157.0
2019-04-14,139549.0,3124157.0
2019-04-15,139549.0,3124157.0
2019-04-16,139549.0,3124157.0
2019-04-17,139549.0,3124157.0
2019-04-18,139549.0,3124157.0
2019-04-19,139549.0,3124157.0
2019-04-20,139549.0,3124157.0
2019-04-21,139549.0,3124157.0
2019-04-22,139549.0,3124157.0
2019-04-23,139549.0,3124157.0
2019-04-24,139549.0,3124157.0
2019-04-25,139549.0,3124157.0
2019-04-26,139549.0,3124157.0
2019-04-27,139549.0,3124157.0
2019-04-28,139549.0,3124157.0
2019-04-29,139549.0,3124157.0
2019-04-30,139549.0,3124157.0
2019-05-01,139549.0,3124157.0
2019-05-02,139549.0,3124157.0
2019-05-03,139549.0,3124157.0
2019-05-04,139549.0,3124157.0
2019-05-05,139549.0,3124157.0
2019-05-06,139549.0,3124157.0
2019-05-07,139549.0,3124157.0
2019-05-08,139549.0,3124157.0
2019-05-09,139549.0,3124157.0
2019-05-10,139549.0,3124157.0
2019-05-11,139549.0,3124157.0
2019-05-12,139549.0,3124157.0
2019-05-13,139549.0,3124157.0
2019-05-14,139549.0,3124157.0
2019-05-15,139549.0,3124157.0
2019-05-16,139549.0,3124157.0
2019-05-17,139549.0,3124157.0
2019-05-18,139549.0,3124157.0
2019-05-19,139549.0,3124157.0
2019-05-20,139549.0,3124157.0
2019-05-21,139549.0,3124157.0
2019-05-22,139549.0,3124157.0
2019-05-23,139549.0,3124157.0
2019-05-24,139549.0,3124157.0
2019-05-25,139549.0,3124157.0
2019-05-26,139549.0,3124157.0
2019-05-27,139549.0,3124157.0
2019-05-28,139549.0,3124157.0
2019-05-29,139549.0,3124157.0
2019-05-30,139549.0,3124157.0
2019-05-31,139549.0,3124157.0
2019-06-01,139549.0,3124157.0
2019-06-02,139549.0,3124157.0
2019-06-03,139549.0,3124157.0
2019-06-04,139549.0,3124157.0
2019-06-05,139549.0,3124157.0
2019-06-06,139549.0,3124157.0
2019-06-07,139549.0,3124157.0
2019-06-08,139549.0,3124157.0
2019-06-09,139549.0,3124157.0
2019-06-10,139549.0,3124157.0
2019-06-11,139549.0,3124157.0
2019-06-12,139549.0,3124157.0
2019-06-13,139549.0,3124157.0
2019-06-14,139549.0,3124157.0
2019-06-15,139549.0,3124157.0
2019-06-16,139549.0,3124157.0
2019-06-17,139549.0,3124157.0
2019-06-18,139549.0,3124157.0
2019-06-19,139549.0,3124157.0
2019-06-20,139549.0,3124157.0
2019-06-21,139549.0,3124157.0
2019-06-22,139549.0,3124157.0
2019-06-23,139549.0,3124157.0
2019-06-24,139549.0,3124157.0
2019-06-25,139549.0,3124157.0
2019-06-26,139549.0,3124157.0
2019-06-27,139549.0,3124157.0
2019-06-28,139549.0,3124157.0
2019-06-29,139549.0,3124157.0
2019-06-30,139549.0,3124157.0
2019-07-01,139549.0,3124157.0
2019-07-02,139549.0,3124157.0
2019-07-03,139549.0,3124157.0
2019-07-04,139549.0,3124157.0
2019-07-05,139549.0,3124157.0
2019-07-06,139549.0,3124157.0
2019-07-07,139549.0,3124157.0
2019-07-08,139549.0,3124157.0
2019-07-09,139549.0,3124157.0
2019-07-10,139549.0,3124157.0
2019-07-11,139549.0,3124157.0
2019-07-12,139549.0,3124157.0
2019-07-13,139549.0,3124157.0
2019-07-14,139549.0,3124157.0
2019-07-15,139549.0,3124157.0
2019-07-16,139549.0,3124157.0
2019-07-17,139549.0,3124157.0
2019-07-18,139549.0,3124157.0
2019-07-19,139549.0,3124157.0
2019-07-20,139549.0,3124157.0
2019-07-21,139549.0,3124157.0
2019-07-22,139549.0,3124157.0
2019-07-23,139549.0,3124157.0
2019-07-24,139549.0,3124157.0
2019-07-25,139549.0,3124157.0
2019-07-26,139549.0,3124157.0
2019-07-27,139549.0,3124157.0
2019-07-28,139549.0,3124157.0
2019-07-29,139549.0,3124157.0
2019-07-30,139549.0,3124157.0
2019-07-31,139549.0,3124157.0
2019-08-01,139549.0,3124157.0
2019-08-02,139549.0,3124157.0
2019-08-03,139549.0,3124157.0
2019-08-04,139549.0,3124157.0
2019-08-05,139549.0,3124157.0
2019-08-06,139549.0,3124157.0
2019-08-07,139549.0,3124157.0
2019-08-08,139549.0,3124157.0
2019-08-09,139549.0,3124157.0
2019-08-10,139549.0,3124157.0
2019-08-11,139549.0,3124157.0
2019-08-12,139549.0,3124157.0
2019-08-13,139549.0,3124157.0
2019-08-14,139549.0,3124157.0
2019-08-15,139549.0,3124157.0
2019-08-16,139549.0,3124157.0
2019-08-17,139549.0,3124157.0
2019-08-18,139549.0,3124157.0
2019-08-19,139549.0,3124157.0
2019-08-20,139549.0,3124157.0
2019-08-21,139549.0,3124157.0
2019-08-22,139549.0,3124157.0
2019-08-23,139549.0,3124157.0
2019-08-24,139549.0,3124157.0
2019-08-25,139549.0,3124157.0
2019-08-26,139549.0,3124157.0
2019-08-27,139549.0,3124157.0
2019-08-28,139549.0,3124157.0
2019-08-29,139549.0,3124157.0
2019-08-30,139549.0,3124157.0
2019-08-31,139549.0,3124157.0
2019-09-01,139549.0,3124157.0
2019-09-02,139549.0,3124157.0
2019-09-03,139549.0,3124157.0
2019-09-04,139549.0,3124157.0
2019-09-05,139549.0,3124157.0
2019-09-06,139549.0,3124157.0
2019-09-07,139549.0,3124157.0
2019-09-08,139549.0,3124157.0
2019-09-09,139549.0,3124157.0
2019-09-10,139549.0,3124157.0
2019-09-11,139549.0,3124157.0
2019-09-12,139549.0,3124157.0
2019-09-13,139549.0,3124157.0
2019-09-14,139549.0,3124157.0
2019-09-15,139549.0,3124157.0
2019-09-16,139549.0,3124157.0
2019-09-17,139549.0,3124157.0
2019-09-18,139549.0,3124157.0
2019-09-19,139549.0,3124157.0
2019-09-20,139549.0,3124157.0
2019-09-21,139549.0,3124157.0
2019-09-22,139549.0,3124157.0
2019-09-23,139549.0,3124157.0
2019-09-24,139549.0,3124157.0
2019-09-25,139549.0,3124157.0
2019-09-26,139549.0,3124157.0
2019-09-27,139549.0,3124157.0
2019-09-28,139549.0,3124157.0
2019-09-29,139549.0,3124157.0
2019-09-30,139549.0,3124157.0
2019-10-01,139549.0,3124157.0
2019-10-02,139549.0,3124157.0
2019-10-03,139549.0,3124157.0
2019-10-04,139549.0,3124157.0
2019-10-05,139549.0,3124157.0
2019-10-06,139549.0,3124157.0
2019-10-07,139549.0,3124157.0
2019-10-08,139549.0,3124157.0
2019-10-09,139549.0,3124157.0
2019-10-10,139549.0,3124157.0
2019-10-11,139549.0,3124157.0
2019-10-12,139549.0,3124157.0
2019-10-13,139549.0,3124157.0
2019-10-14,139549.0,3124157.0
2019-10-15,139549.0,3124157.0
2019-10-16,139549.0,3124157.0
2019-10-17,139549.0,3124157.0
2019-10-18,139549.0,3124157.0
2019-10-19,139549.0,3124157.0
2019-10-20,139549.0,3124157.0
2019-10-21,139549.0,3124157.0
2019-10-22,139549.0,3124157.0
2019-10-23,139549.0,3124157.0
2019-10-24,139549.0,3124157.0
2019-10-25,139549.0,3124157.0
2019-10-26,139549.0,3124157.0
2019-10-27,139549.0,3124157.0
2019-10-28,139549.0,3124157.0
2019-10-29,139549.0,3124157.0
2019-10-30,139549.0,3124157.0
2019-10-31,139549.0,3124157.0
2019-11-01,139549.0,3124157.0
2019-11-02,139549.0,3124157.0
2019-11-03,139549.0,3124157.0
2019-11-04,139549.0,3124157.0
2019-11-05,139549.0,3124157.0
2019-11-06,139549.0,3124157.0
2019-11-07,139549.0,3124157.0
2019-11-08,139549.0,3124157.0
2019-11-09,139549.0,3124157.0
2019-11-10,139549.0,3124157.0
2019-11-11,139549.0,3124157.0
2019-11-12,139549.0,3124157.0
2019-11-13,139549.0,3124157.0
2019-11-14,139549.0,3124157.0
2019-11-15,139549.0,3124157.0
2019-11-16,139549.0,3124157.0
2019-11-17,139549.0,3124157.0
2019-11-18,139549.0,3124157.0
2019-11-19,139549.0,3124157.0
2019-11-20,139549.0,3124157.0
2019-11-21,139549.0,3124157.0
2019-11-22,139549.0,3124157.0
2019-11-23,139549.0,3124157.0
2019-11-24,139549.0,3124157.0
2019-11-25,139549.0,3124157.0
2019-11-26,139549.0,3124157.0
2019-11-27,139549.0,3124157.0
2019-11-28,139549.0,3124157.0
2019-11-29,139549.0,3124157.0
2019-11-30,139549.0,3124157.0
2019-12-01,139549.0,3124157.0
2019-12-02,139549.0,3124157.0
2019-12-03,139549.0,3124157.0
2019-12-04,139549.0,3124157.0
2019-12-05,139549.0,3124157.0
2019-12-06,139549.0,3124157.0
2019-12-07,139549.0,3124157.0
2019-12-08,139549.0,3124157.0
2019-12-09,139549.0,3124157.0
2019-12-10,139549.0,3124157.0
2019-12-11,139549.0,3124157.0
2019-12-12,139549.0,3124157.0
2019-12-13,139549.0,3124157.0
2019-12-14,139549.0,3124157.0
2019-12-15,139549.0,3124157.0
2019-12-16,139549.0,3124157.0
2019-12-17,139549.0,3124157.0
2019-12-18,139549.0,3124157.0
2019-12-19,139549.0,3124157.0
2019-12-20,139549.0,3124157.0
2019-12-21,139549.0,3124157.0
2019-12-22,139549.0,3124157.0
2019-12-23,139549.0,3124157.0
2019-12-24,139549.0,3124157.0
2019-12-25,139549.0,3124157.0
2019-12-26,139549.0,3124157.0
2019-12-27,139549.0,3124157.0
2019-12-28,139549.0,3124157.0
2019-12-29,139549.0,3124157.0
2019-12-30,139549.0,3124157.0
2019-12-31,139549.0,3124157.0
2020-01-01,149866.0,3157361.0
2020-01-02,149866.0,3157361.0
2020-01-03,149866.0,3157361.0
2020-01-04,149866.0,3157361.0
2020-01-05,149866.0,3157361.0
2020-01-06,149866.0,3157361.0
2020-01-07,149866.0,3157361.0
2020-01-08,149866.0,3157361.0
2020-01-09,149866.0,3157361.0
2020-01-10,149866.0,3157361.0
2020-01-11,149866.0,3157361.0
2020-01-12,149866.0,3157361.0
2020-01-13,149866.0,3157361.0
2020-01-14,149866.0,3157361.0
2020-01-15,149866.0,3157361.0
2020-01-16,149866.0,3157361.0
2020-01-17,149866.0,3157361.0
2020-01-18,149866.0,3157361.0
2020-01-19,149866.0,3157361.0
2020-01-20,149866.0,3157361.0
2020-01-21,149866.0,3157361.0
2020-01-22,149866.0,3157361.0
2020-01-23,149866.0,3157361.0
2020-01-24,149866.0,3157361.0
2020-01-25,149866.0,3157361.0
2020-01-26,149866.0,3157361.0
2020-01-27,149866.0,3157361.0
2020-01-28,149866.0,3157361.0
2020-01-29,149866.0,3157361.0
2020-01-30,149866.0,3157361.0
2020-01-31,149866.0,3157361.0
2020-02-01,149866.0,3157361.0
2020-02-02,149866.0,3157361.0
2020-02-03,149866.0,3157361.0
2020-02-04,149866.0,3157361.0
2020-02-05,149866.0,3157361.0
2020-02-06,149866.0,3157361.0
2020-02-07,149866.0,3157361.0
2020-02-08,149866.0,3157361.0
2020-02-09,149866.0,3157361.0
2020-02-10,149866.0,3157361.0
2020-02-11,149866.0,3157361.0
2020-02-12,149866.0,3157361.0
2020-02-13,149866.0,3157361.0
2020-02-14,149866.0,3157361.0
2020-02-15,149866.0,3157361.0
2020-02-16,149866.0,3157361.0
2020-02-17,149866.0,3157361.0
2020-02-18,149866.0,3157361.0
2020-02-19,149866.0,3157361.0
2020-02-20,149866.0,3157361.0
2020-02-21,149866.0,3157361.0
2020-02-22,149866.0,3157361.0
2020-02-23,149866.0,3157361.0
2020-02-24,149866.0,3157361.0
2020-02-25,149866.0,3157361.0
2020-02-26,149866.0,3157361.0
2020-02-27,149866.0,3157361.0
2020-02-28,149866.0,3157361.0
2020-02-29,149866.0,3157361.0
2020-03-01,149866.0,3157361.0
2020-03-02,149866.0,3157361.0
2020-03-03,149866.0,3157361.0
2020-03-04,149866.0,3157361.0
2020-03-05,149866.0,3157361.0
2020-03-06,149866.0,3157361.0
2020-03-07,149866.0,3157361.0
2020-03-08,149866.0,3157361.0
2020-03-09,149866.0,3157361.0
2020-03-10,149866.0,3157361.0
2020-03-11,149866.0,3157361.0
2020-03-12,149866.0,3157361.0
2020-03-13,149866.0,3157361.0
2020-03-14,149866.0,3157361.0
2020-03-15,149866.0,3157361.0
2020-03-16,149866.0,3157361.0
2020-03-17,149866.0,3157361.0
2020-03-18,149866.0,3157361.0
2020-03-19,149866.0,3157361.0
2020-03-20,149866.0,3157361.0
2020-03-21,149866.0,3157361.0
2020-03-22,149866.0,3157361.0
2020-03-23,149866.0,3157361.0
2020-03-24,149866.0,3157361.0
2020-03-25,149866.0,3157361.0
2020-03-26,149866.0,3157361.0
2020-03-27,149866.0,3157361.0
2020-03-28,149866.0,3157361.0
2020-03-29,149866.0,3157361.0
2020-03-30,149866.0,3157361.0
2020-03-31,149866.0,3157361.0
2020-04-01,149866.0,3157361.0
2020-04-02,149866.0,3157361.0
2020-04-03,149866.0,3157361.0
2020-04-04,149866.0,3157361.0
2020-04-05,149866.0,3157361.0
2020-04-06,149866.0,3157361.0
2020-04-07,149866.0,3157361.0
2020-04-08,149866.0,3157361.0
2020-04-09,149866.0,3157361.0
2020-04-10,149866.0,3157361.0
2020-04-11,149866.0,3157361.0
2020-04-12,149866.0,3157361.0
2020-04-13,149866.0,3157361.0
2020-04-14,149866.0,3157361.0
2020-04-15,149866.0,3157361.0
2020-04-16,149866.0,3157361.0
2020-04-17,149866.0,3157361.0
2020-04-18,149866.0,3157361.0
2020-04-19,149866.0,3157361.0
2020-04-20,149866.0,3157361.0
2020-04-21,149866.0,3157361.0
2020-04-22,149866.0,3157361.0
2020-04-23,149866.0,3157361.0
2020-04-24,149866.0,3157361.0
2020-04-25,149866.0,3157361.0
2020-04-26,149866.0,3157361.0
2020-04-27,149866.0,3157361.0
2020-04-28,149866.0,3157361.0
2020-04-29,149866.0,3157361.0
2020-04-30,149866.0,3157361.0
2020-05-01,149866.0,3157361.0
2020-05-02,149866.0,3157361.0
2020-05-03,149866.0,3157361.0
2020-05-04,149866.0,3157361.0
2020-05-05,149866.0,3157361.0
2020-05-06,149866.0,3157361.0
2020-05-07,149866.0,3157361.0
2020-05-08,149866.0,3157361.0
2020-05-09,149866.0,3157361.0
2020-05-10,149866.0,3157361.0
2020-05-11,149866.0,3157361.0
2020-05-12,149866.0,3157361.0
2020-05-13,149866.0,3157361.0
2020-05-14,149866.0,3157361.0
2020-05-15,149866.0,3157361.0
2020-05-16,149866.0,3157361.0
2020-05-17,149866.0,3157361.0
2020-05-18,149866.0,3157361.0
2020-05-19,149866.0,3157361.0
2020-05-20,149866.0,3157361.0
2020-05-21,149866.0,3157361.0
2020-05-22,149866.0,3157361.0
2020-05-23,149866.0,3157361.0
2020-05-24,149866.0,3157361.0
2020-05-25,149866.0,3157361.0
2020-05-26,149866.0,3157361.0
2020-05-27,149866.0,3157361.0
2020-05-28,149866.0,3157361.0
2020-05-29,149866.0,3157361.0
2020-05-30,149866.0,3157361.0
2020-05-31,149866.0,3157361.0
2020-06-01,149866.0,3157361.0
2020-06-02,149866.0,3157361.0
2020-06-03,149866.0,3157361.0
2020-06-04,149866.0,3157361.0
2020-06-05,149866.0,3157361.0
2020-06-06,149866.0,3157361.0
2020-06-07,149866.0,3157361.0
2020-06-08,149866.0,3157361.0
2020-06-09,149866.0,3157361.0
2020-06-10,149866.0,3157361.0
2020-06-11,149866.0,3157361.0
2020-06-12,149866.0,3157361.0
2020-06-13,149866.0,3157361.0
2020-06-14,149866.0,3157361.0
2020-06-15,149866.0,3157361.0
2020-06-16,149866.0,3157361.0
2020-06-17,149866.0,3157361.0
2020-06-18,149866.0,3157361.0
2020-06-19,149866.0,3157361.0
2020-06-20,149866.0,3157361.0
2020-06-21,149866.0,3157361.0
2020-06-22,149866.0,3157361.0
2020-06-23,149866.0,3157361.0
2020-06-24,149866.0,3157361.0
2020-06-25,149866.0,3157361.0
2020-06-26,149866.0,3157361.0
2020-06-27,149866.0,3157361.0
2020-06-28,149866.0,3157361.0
2020-06-29,149866.0,3157361.0
2020-06-30,149866.0,3157361.0
2020-07-01,149866.0,3157361.0
2020-07-02,149866.0,3157361.0
2020-07-03,149866.0,3157361.0
2020-07-04,149866.0,3157361.0
2020-07-05,149866.0,3157361.0
2020-07-06,149866.0,3157361.0
2020-07-07,149866.0,3157361.0
2020-07-08,149866.0,3157361.0
2020-07-09,149866.0,3157361.0
2020-07-10,149866.0,3157361.0
2020-07-11,149866.0,3157361.0
2020-07-12,149866.0,3157361.0
2020-07-13,149866.0,3157361.0
2020-07-14,149866.0,3157361.0
2020-07-15,149866.0,3157361.0
2020-07-16,149866.0,3157361.0
2020-07-17,149866.0,3157361.0
2020-07-18,149866.0,3157361.0
2020-07-19,149866.0,3157361.0
2020-07-20,149866.0,3157361.0
2020-07-21,149866.0,3157361.0
2020-07-22,149866.0,3157361.0
2020-07-23,149866.0,3157361.0
2020-07-24,149866.0,3157361.0
2020-07-25,149866.0,3157361.0
2020-07-26,149866.0,3157361.0
2020-07-27,149866.0,3157361.0
2020-07-28,149866.0,3157361.0
2020-07-29,149866.0,3157361.0
2020-07-30,149866.0,3157361.0
2020-07-31,149866.0,3157361.0
2020-08-01,149866.0,3157361.0
2020-08-02,149866.0,3157361.0
2020-08-03,149866.0,3157361.0
2020-08-04,149866.0,3157361.0
2020-08-05,149866.0,3157361.0
2020-08-06,149866.0,3157361.0
2020-08-07,149866.0,3157361.0
2020-08-08,149866.0,3157361.0
2020-08-09,149866.0,3157361.0
2020-08-10,149866.0,3157361.0
2020-08-11,149866.0,3157361.0
2020-08-12,149866.0,3157361.0
2020-08-13,149866.0,3157361.0
2020-08-14,149866.0,3157361.0
2020-08-15,149866.0,3157361.0
2020-08-16,149866.0,3157361.0
2020-08-17,149866.0,3157361.0
2020-08-18,149866.0,3157361.0
2020-08-19,149866.0,3157361.0
2020-08-20,149866.0,3157361.0
2020-08-21,149866.0,3157361.0
2020-08-22,149866.0,3157361.0
2020-08-23,149866.0,3157361.0
2020-08-24,149866.0,3157361.0
2020-08-25,149866.0,3157361.0
2020-08-26,149866.0,3157361.0
2020-08-27,149866.0,3157361.0
2020-08-28,149866.0,3157361.0
2020-08-29,149866.0,3157361.0
2020-08-30,149866.0,3157361.0
2020-08-31,149866.0,3157361.0
2020-09-01,149866.0,3157361.0
2020-09-02,149866.0,3157361.0
2020-09-03,149866.0,3157361.0
2020-09-04,149866.0,3157361.0
2020-09-05,149866.0,3157361.0
2020-09-06,149866.0,3157361.0
2020-09-07,149866.0,3157361.0
2020-09-08,149866.0,3157361.0
2020-09-09,149866.0,3157361.0
2020-09-10,149866.0,3157361.0
2020-09-11,149866.0,3157361.0
2020-09-12,149866.0,3157361.0
2020-09-13,149866.0,3157361.0
2020-09-14,149866.0,3157361.0
2020-09-15,149866.0,3157361.0
2020-09-16,149866.0,3157361.0
2020-09-17,149866.0,3157361.0
2020-09-18,149866.0,3157361.0
2020-09-19,149866.0,3157361.0
2020-09-20,149866.0,3157361.0
2020-09-21,149866.0,3157361.0
2020-09-22,149866.0,3157361.0
2020-09-23,149866.0,3157361.0
2020-09-24,149866.0,3157361.0
2020-09-25,149866.0,3157361.0
2020-09-26,149866.0,3157361.0
2020-09-27,149866.0,3157361.0
2020-09-28,149866.0,3157361.0
2020-09-29,149866.0,3157361.0
2020-09-30,149866.0,3157361.0
2020-10-01,149866.0,3157361.0
2020-10-02,149866.0,3157361.0
2020-10-03,149866.0,3157361.0
2020-10-04,149866.0,3157361.0
2020-10-05,149866.0,3157361.0
2020-10-06,149866.0,3157361.0
2020-10-07,149866.0,3157361.0
2020-10-08,149866.0,3157361.0
2020-10-09,149866.0,3157361.0
2020-10-10,149866.0,3157361.0
2020-10-11,149866.0,3157361.0
2020-10-12,149866.0,3157361.0
2020-10-13,149866.0,3157361.0
2020-10-14,149866.0,3157361.0
2020-10-15,149866.0,3157361.0
2020-10-16,149866.0,3157361.0
2020-10-17,149866.0,3157361.0
2020-10-18,149866.0,3157361.0
2020-10-19,149866.0,3157361.0
2020-10-20,149866.0,3157361.0
2020-10-21,149866.0,3157361.0
2020-10-22,149866.0,3157361.0
2020-10-23,149866.0,3157361.0
2020-10-24,149866.0,3157361.0
2020-10-25,149866.0,3157361.0
2020-10-26,149866.0,3157361.0
2020-10-27,149866.0,3157361.0
2020-10-28,149866.0,3157361.0
2020-10-29,149866.0,3157361.0
2020-10-30,149866.0,3157361.0
2020-10-31,149866.0,3157361.0
2020-11-01,149866.0,3157361.0
2020-11-02,149866.0,3157361.0
2020-11-03,149866.0,3157361.0
2020-11-04,149866.0,3157361.0
2020-11-05,149866.0,3157361.0
2020-11-06,149866.0,3157361.0
2020-11-07,149866.0,3157361.0
2020-11-08,149866.0,3157361.0
2020-11-09,149866.0,3157361.0
2020-11-10,149866.0,3157361.0
2020-11-11,149866.0,3157361.0
2020-11-12,149866.0,3157361.0
2020-11-13,149866.0,3157361.0
2020-11-14,149866.0,3157361.0
2020-11-15,149866.0,3157361.0
2020-11-16,149866.0,3157361.0
2020-11-17,149866.0,3157361.0
2020-11-18,149866.0,3157361.0
2020-11-19,149866.0,3157361.0
2020-11-20,149866.0,3157361.0
2020-11-21,149866.0,3157361.0
2020-11-22,149866.0,3157361.0
2020-11-23,149866.0,3157361.0
2020-11-24,149866.0,3157361.0
2020-11-25,149866.0,3157361.0
2020-11-26,149866.0,3157361.0
2020-11-27,149866.0,3157361.0
2020-11-28,149866.0,3157361.0
2020-11-29,149866.0,3157361.0
2020-11-30,149866.0,3157361.0
2020-12-01,149866.0,3157361.0
2020-12-02,149866.0,3157361.0
2020-12-03,149866.0,3157361.0
2020-12-04,149866.0,3157361.0
2020-12-05,149866.0,3157361.0
2020-12-06,149866.0,3157361.0
2020-12-07,149866.0,3157361.0
2020-12-08,149866.0,3157361.0
2020-12-09,149866.0,3157361.0
2020-12-10,149866.0,3157361.0
2020-12-11,149866.0,3157361.0
2020-12-12,149866.0,3157361.0
2020-12-13,149866.0,3157361.0
2020-12-14,149866.0,3157361.0
2020-12-15,149866.0,3157361.0
2020-12-16,149866.0,3157361.0
2020-12-17,149866.0,3157361.0
2020-12-18,149866.0,3157361.0
2020-12-19,149866.0,3157361.0
2020-12-20,149866.0,3157361.0
2020-12-21,149866.0,3157361.0
2020-12-22,149866.0,3157361.0
2020-12-23,149866.0,3157361.0
2020-12-24,149866.0,3157361.0
2020-12-25,149866.0,3157361.0
2020-12-26,149866.0,3157361.0
2020-12-27,149866.0,3157361.0
2020-12-28,149866.0,3157361.0
2020-12-29,149866.0,3157361.0
2020-12-30,149866.0,3157361.0
2020-12-31,149866.0,3157361.0
2021-01-01,152178.0,3176743.0
2021-01-02,152178.0,3176743.0
2021-01-03,152178.0,3176743.0
2021-01-04,152178.0,3176743.0
2021-01-05,152178.0,3176743.0
2021-01-06,152178.0,3176743.0
2021-01-07,152178.0,3176743.0
2021-01-08,152178.0,3176743.0
2021-01-09,152178.0,3176743.0
2021-01-10,152178.0,3176743.0
2021-01-11,152178.0,3176743.0
2021-01-12,152178.0,3176743.0
2021-01-13,152178.0,3176743.0
2021-01-14,152178.0,3176743.0
2021-01-15,152178.0,3176743.0
2021-01-16,152178.0,3176743.0
2021-01-17,152178.0,3176743.0
2021-01-18,152178.0,3176743.0
2021-01-19,152178.0,3176743.0
2021-01-20,152178.0,3176743.0
2021-01-21,152178.0,3176743.0
2021-01-22,152178.0,3176743.0
2021-01-23,152178.0,3176743.0
2021-01-24,152178.0,3176743.0
2021-01-25,152178.0,3176743.0
2021-01-26,152178.0,3176743.0
2021-01-27,152178.0,3176743.0
2021-01-28,152178.0,3176743.0
2021-01-29,152178.0,3176743.0
2021-01-30,152178.0,3176743.0
2021-01-31,152178.0,3176743.0
2021-02-01,152178.0,3176743.0
2021-02-02,152178.0,3176743.0
2021-02-03,152178.0,3176743.0
2021-02-04,152178.0,3176743.0
2021-02-05,152178.0,3176743.0
2021-02-06,152178.0,3176743.0
2021-02-07,152178.0,3176743.0
2021-02-08,152178.0,3176743.0
2021-02-09,152178.0,3176743.0
2021-02-10,152178.0,3176743.0
2021-02-11,152178.0,3176743.0
2021-02-12,152178.0,3176743.0
2021-02-13,152178.0,3176743.0
2021-02-14,152178.0,3176743.0
2021-02-15,152178.0,3176743.0
2021-02-16,152178.0,3176743.0
2021-02-17,152178.0,3176743.0
2021-02-18,152178.0,3176743.0
2021-02-19,152178.0,3176743.0
2021-02-20,152178.0,3176743.0
2021-02-21,152178.0,3176743.0
2021-02-22,152178.0,3176743.0
2021-02-23,152178.0,3176743.0
2021-02-24,152178.0,3176743.0
2021-02-25,152178.0,3176743.0
2021-02-26,152178.0,3176743.0
2021-02-27,152178.0,3176743.0
2021-02-28,152178.0,3176743.0
2021-03-01,152178.0,3176743.0
2021-03-02,152178.0,3176743.0
2021-03-03,152178.0,3176743.0
2021-03-04,152178.0,3176743.0
2021-03-05,152178.0,3176743.0
2021-03-06,152178.0,3176743.0
2021-03-07,152178.0,3176743.0
2021-03-08,152178.0,3176743.0
2021-03-09,152178.0,3176743.0
2021-03-10,152178.0,3176743.0
2021-03-11,152178.0,3176743.0
2021-03-12,152178.0,3176743.0
2021-03-13,152178.0,3176743.0
2021-03-14,152178.0,3176743.0
2021-03-15,152178.0,3176743.0
2021-03-16,152178.0,3176743.0
2021-03-17,152178.0,3176743.0
2021-03-18,152178.0,3176743.0
2021-03-19,152178.0,3176743.0
2021-03-20,152178.0,3176743.0
2021-03-21,152178.0,3176743.0
2021-03-22,152178.0,3176743.0
2021-03-23,152178.0,3176743.0
2021-03-24,152178.0,3176743.0
2021-03-25,152178.0,3176743.0
2021-03-26,152178.0,3176743.0
2021-03-27,152178.0,3176743.0
2021-03-28,152178.0,3176743.0
2021-03-29,152178.0,3176743.0
2021-03-30,152178.0,3176743.0
2021-03-31,152178.0,3176743.0
2021-04-01,152178.0,3176743.0
2021-04-02,152178.0,3176743.0
2021-04-03,152178.0,3176743.0
2021-04-04,152178.0,3176743.0
2021-04-05,152178.0,3176743.0
2021-04-06,152178.0,3176743.0
2021-04-07,152178.0,3176743.0
2021-04-08,152178.0,3176743.0
2021-04-09,152178.0,3176743.0
2021-04-10,152178.0,3176743.0
2021-04-11,152178.0,3176743.0
2021-04-12,152178.0,3176743.0
2021-04-13,152178.0,3176743.0
2021-04-14,152178.0,3176743.0
2021-04-15,152178.0,3176743.0
2021-04-16,152178.0,3176743.0
2021-04-17,152178.0,3176743.0
2021-04-18,152178.0,3176743.0
2021-04-19,152178.0,3176743.0
2021-04-20,152178.0,3176743.0
2021-04-21,152178.0,3176743.0
2021-04-22,152178.0,3176743.0
2021-04-23,152178.0,3176743.0
2021-04-24,152178.0,3176743.0
2021-04-25,152178.0,3176743.0
2021-04-26,152178.0,3176743.0
2021-04-27,152178.0,3176743.0
2021-04-28,152178.0,3176743.0
2021-04-29,152178.0,3176743.0
2021-04-30,152178.0,3176743.0
2021-05-01,152178.0,3176743.0
2021-05-02,152178.0,3176743.0
2021-05-03,152178.0,3176743.0
2021-05-04,152178.0,3176743.0
2021-05-05,152178.0,3176743.0
2021-05-06,152178.0,3176743.0
2021-05-07,152178.0,3176743.0
2021-05-08,152178.0,3176743.0
2021-05-09,152178.0,3176743.0
2021-05-10,152178.0,3176743.0
2021-05-11,152178.0,3176743.0
2021-05-12,152178.0,3176743.0
2021-05-13,152178.0,3176743.0
