Date,GDP,Economic growth rate
2020-06-21,475617,-2.6
2020-06-22,475617,-2.6
2020-06-23,475617,-2.6
2020-06-24,475617,-2.6
2020-06-25,475617,-2.6
2020-06-26,475617,-2.6
2020-06-27,475617,-2.6
2020-06-28,475617,-2.6
2020-06-29,475617,-2.6
2020-06-30,475617,-2.6
2020-07-01,496392,-0.9
2020-07-02,496392,-0.9
2020-07-03,496392,-0.9
2020-07-04,496392,-0.9
2020-07-05,496392,-0.9
2020-07-06,496392,-0.9
2020-07-07,496392,-0.9
2020-07-08,496392,-0.9
2020-07-09,496392,-0.9
2020-07-10,496392,-0.9
2020-07-11,496392,-0.9
2020-07-12,496392,-0.9
2020-07-13,496392,-0.9
2020-07-14,496392,-0.9
2020-07-15,496392,-0.9
2020-07-16,496392,-0.9
2020-07-17,496392,-0.9
2020-07-18,496392,-0.9
2020-07-19,496392,-0.9
2020-07-20,496392,-0.9
2020-07-21,496392,-0.9
2020-07-22,496392,-0.9
2020-07-23,496392,-0.9
2020-07-24,496392,-0.9
2020-07-25,496392,-0.9
2020-07-26,496392,-0.9
2020-07-27,496392,-0.9
2020-07-28,496392,-0.9
2020-07-29,496392,-0.9
2020-07-30,496392,-0.9
2020-07-31,496392,-0.9
2020-08-01,496392,-0.9
2020-08-02,496392,-0.9
2020-08-03,496392,-0.9
2020-08-04,496392,-0.9
2020-08-05,496392,-0.9
2020-08-06,496392,-0.9
2020-08-07,496392,-0.9
2020-08-08,496392,-0.9
2020-08-09,496392,-0.9
2020-08-10,496392,-0.9
2020-08-11,496392,-0.9
2020-08-12,496392,-0.9
2020-08-13,496392,-0.9
2020-08-14,496392,-0.9
2020-08-15,496392,-0.9
2020-08-16,496392,-0.9
2020-08-17,496392,-0.9
2020-08-18,496392,-0.9
2020-08-19,496392,-0.9
2020-08-20,496392,-0.9
2020-08-21,496392,-0.9
2020-08-22,496392,-0.9
2020-08-23,496392,-0.9
2020-08-24,496392,-0.9
2020-08-25,496392,-0.9
2020-08-26,496392,-0.9
2020-08-27,496392,-0.9
2020-08-28,496392,-0.9
2020-08-29,496392,-0.9
2020-08-30,496392,-0.9
2020-08-31,496392,-0.9
2020-09-01,496392,-0.9
2020-09-02,496392,-0.9
2020-09-03,496392,-0.9
2020-09-04,496392,-0.9
2020-09-05,496392,-0.9
2020-09-06,496392,-0.9
2020-09-07,496392,-0.9
2020-09-08,496392,-0.9
2020-09-09,496392,-0.9
2020-09-10,496392,-0.9
2020-09-11,496392,-0.9
2020-09-12,496392,-0.9
2020-09-13,496392,-0.9
2020-09-14,496392,-0.9
2020-09-15,496392,-0.9
2020-09-16,496392,-0.9
2020-09-17,496392,-0.9
2020-09-18,496392,-0.9
2020-09-19,496392,-0.9
2020-09-20,496392,-0.9
2020-09-21,496392,-0.9
2020-09-22,496392,-0.9
2020-09-23,496392,-0.9
2020-09-24,496392,-0.9
2020-09-25,496392,-0.9
2020-09-26,496392,-0.9
2020-09-27,496392,-0.9
2020-09-28,496392,-0.9
2020-09-29,496392,-0.9
2020-09-30,496392,-0.9
2020-10-01,508943,-0.7
2020-10-02,508943,-0.7
2020-10-03,508943,-0.7
2020-10-04,508943,-0.7
2020-10-05,508943,-0.7
2020-10-06,508943,-0.7
2020-10-07,508943,-0.7
2020-10-08,508943,-0.7
2020-10-09,508943,-0.7
2020-10-10,508943,-0.7
2020-10-11,508943,-0.7
2020-10-12,508943,-0.7
2020-10-13,508943,-0.7
2020-10-14,508943,-0.7
2020-10-15,508943,-0.7
2020-10-16,508943,-0.7
2020-10-17,508943,-0.7
2020-10-18,508943,-0.7
2020-10-19,508943,-0.7
2020-10-20,508943,-0.7
2020-10-21,508943,-0.7
2020-10-22,508943,-0.7
2020-10-23,508943,-0.7
2020-10-24,508943,-0.7
2020-10-25,508943,-0.7
2020-10-26,508943,-0.7
2020-10-27,508943,-0.7
2020-10-28,508943,-0.7
2020-10-29,508943,-0.7
2020-10-30,508943,-0.7
2020-10-31,508943,-0.7
2020-11-01,508943,-0.7
2020-11-02,508943,-0.7
2020-11-03,508943,-0.7
2020-11-04,508943,-0.7
2020-11-05,508943,-0.7
2020-11-06,508943,-0.7
2020-11-07,508943,-0.7
2020-11-08,508943,-0.7
2020-11-09,508943,-0.7
2020-11-10,508943,-0.7
2020-11-11,508943,-0.7
2020-11-12,508943,-0.7
2020-11-13,508943,-0.7
2020-11-14,508943,-0.7
2020-11-15,508943,-0.7
2020-11-16,508943,-0.7
2020-11-17,508943,-0.7
2020-11-18,508943,-0.7
2020-11-19,508943,-0.7
2020-11-20,508943,-0.7
2020-11-21,508943,-0.7
2020-11-22,508943,-0.7
2020-11-23,508943,-0.7
2020-11-24,508943,-0.7
2020-11-25,508943,-0.7
2020-11-26,508943,-0.7
2020-11-27,508943,-0.7
2020-11-28,508943,-0.7
2020-11-29,508943,-0.7
2020-11-30,508943,-0.7
2020-12-01,508943,-0.7
2020-12-02,508943,-0.7
2020-12-03,508943,-0.7
2020-12-04,508943,-0.7
2020-12-05,508943,-0.7
2020-12-06,508943,-0.7
2020-12-07,508943,-0.7
2020-12-08,508943,-0.7
2020-12-09,508943,-0.7
2020-12-10,508943,-0.7
2020-12-11,508943,-0.7
2020-12-12,508943,-0.7
2020-12-13,508943,-0.7
2020-12-14,508943,-0.7
2020-12-15,508943,-0.7
2020-12-16,508943,-0.7
2020-12-17,508943,-0.7
2020-12-18,508943,-0.7
2020-12-19,508943,-0.7
2020-12-20,508943,-0.7
2020-12-21,508943,-0.7
2020-12-22,508943,-0.7
2020-12-23,508943,-0.7
2020-12-24,508943,-0.7
2020-12-25,508943,-0.7
2020-12-26,508943,-0.7
2020-12-27,508943,-0.7
2020-12-28,508943,-0.7
2020-12-29,508943,-0.7
2020-12-30,508943,-0.7
2020-12-31,508943,-0.7
2021-01-01,484679,2.4
2021-01-02,484679,2.4
2021-01-03,484679,2.4
2021-01-04,484679,2.4
2021-01-05,484679,2.4
2021-01-06,484679,2.4
2021-01-07,484679,2.4
2021-01-08,484679,2.4
2021-01-09,484679,2.4
2021-01-10,484679,2.4
2021-01-11,484679,2.4
2021-01-12,484679,2.4
2021-01-13,484679,2.4
2021-01-14,484679,2.4
2021-01-15,484679,2.4
2021-01-16,484679,2.4
2021-01-17,484679,2.4
2021-01-18,484679,2.4
2021-01-19,484679,2.4
2021-01-20,484679,2.4
2021-01-21,484679,2.4
2021-01-22,484679,2.4
2021-01-23,484679,2.4
2021-01-24,484679,2.4
2021-01-25,484679,2.4
2021-01-26,484679,2.4
2021-01-27,484679,2.4
2021-01-28,484679,2.4
2021-01-29,484679,2.4
2021-01-30,484679,2.4
2021-01-31,484679,2.4
2021-02-01,484679,2.4
2021-02-02,484679,2.4
2021-02-03,484679,2.4
2021-02-04,484679,2.4
2021-02-05,484679,2.4
2021-02-06,484679,2.4
2021-02-07,484679,2.4
2021-02-08,484679,2.4
2021-02-09,484679,2.4
2021-02-10,484679,2.4
2021-02-11,484679,2.4
2021-02-12,484679,2.4
2021-02-13,484679,2.4
2021-02-14,484679,2.4
2021-02-15,484679,2.4
2021-02-16,484679,2.4
2021-02-17,484679,2.4
2021-02-18,484679,2.4
2021-02-19,484679,2.4
2021-02-20,484679,2.4
2021-02-21,484679,2.4
2021-02-22,484679,2.4
2021-02-23,484679,2.4
2021-02-24,484679,2.4
2021-02-25,484679,2.4
2021-02-26,484679,2.4
2021-02-27,484679,2.4
2021-02-28,484679,2.4
2021-03-01,484679,2.4
2021-03-02,484679,2.4
2021-03-03,484679,2.4
2021-03-04,484679,2.4
2021-03-05,484679,2.4
2021-03-06,484679,2.4
2021-03-07,484679,2.4
2021-03-08,484679,2.4
2021-03-09,484679,2.4
2021-03-10,484679,2.4
2021-03-11,484679,2.4
2021-03-12,484679,2.4
2021-03-13,484679,2.4
2021-03-14,484679,2.4
2021-03-15,484679,2.4
2021-03-16,484679,2.4
2021-03-17,484679,2.4
2021-03-18,484679,2.4
2021-03-19,484679,2.4
2021-03-20,484679,2.4
2021-03-21,484679,2.4
2021-03-22,484679,2.4
2021-03-23,484679,2.4
2021-03-24,484679,2.4
2021-03-25,484679,2.4
2021-03-26,484679,2.4
2021-03-27,484679,2.4
2021-03-28,484679,2.4
2021-03-29,484679,2.4
2021-03-30,484679,2.4
2021-03-31,484679,2.4
2021-04-01,517054,6.4
2021-04-02,517054,6.4
2021-04-03,517054,6.4
2021-04-04,517054,6.4
2021-04-05,517054,6.4
2021-04-06,517054,6.4
2021-04-07,517054,6.4
2021-04-08,517054,6.4
2021-04-09,517054,6.4
2021-04-10,517054,6.4
2021-04-11,517054,6.4
2021-04-12,517054,6.4
2021-04-13,517054,6.4
2021-04-14,517054,6.4
2021-04-15,517054,6.4
2021-04-16,517054,6.4
2021-04-17,517054,6.4
2021-04-18,517054,6.4
2021-04-19,517054,6.4
2021-04-20,517054,6.4
2021-04-21,517054,6.4
2021-04-22,517054,6.4
2021-04-23,517054,6.4
2021-04-24,517054,6.4
2021-04-25,517054,6.4
2021-04-26,517054,6.4
2021-04-27,517054,6.4
2021-04-28,517054,6.4
2021-04-29,517054,6.4
2021-04-30,517054,6.4
2021-05-01,517054,6.4
2021-05-02,517054,6.4
2021-05-03,517054,6.4
2021-05-04,517054,6.4
2021-05-05,517054,6.4
2021-05-06,517054,6.4
2021-05-07,517054,6.4
2021-05-08,517054,6.4
2021-05-09,517054,6.4
2021-05-10,517054,6.4
2021-05-11,517054,6.4
2021-05-12,517054,6.4
2021-05-13,517054,6.4
2021-05-14,517054,6.4
2021-05-15,517054,6.4
2021-05-16,517054,6.4
2021-05-17,517054,6.4
2021-05-18,517054,6.4
2021-05-19,517054,6.4
2021-05-20,517054,6.4
2021-05-21,517054,6.4
2021-05-22,517054,6.4
2021-05-23,517054,6.4
2021-05-24,517054,6.4
2021-05-25,517054,6.4
2021-05-26,517054,6.4
2021-05-27,517054,6.4
2021-05-28,517054,6.4
2021-05-29,517054,6.4
2021-05-30,517054,6.4
2021-05-31,517054,6.4
2021-06-01,517054,6.4
2021-06-02,517054,6.4
2021-06-03,517054,6.4
2021-06-04,517054,6.4
2021-06-05,517054,6.4
2021-06-06,517054,6.4
2021-06-07,517054,6.4
2021-06-08,517054,6.4
2021-06-09,517054,6.4
2021-06-10,517054,6.4
2021-06-11,517054,6.4
2021-06-12,517054,6.4
2021-06-13,517054,6.4
2021-06-14,517054,6.4
2021-06-15,517054,6.4
2021-06-16,517054,6.4
2021-06-17,517054,6.4
2021-06-18,517054,6.4
2021-06-19,517054,6.4
2021-06-20,517054,6.4
2021-06-21,517054,6.4
2021-06-22,517054,6.4
2021-06-23,517054,6.4
2021-06-24,517054,6.4
2021-06-25,517054,6.4
2021-06-26,517054,6.4
2021-06-27,517054,6.4
2021-06-28,517054,6.4
2021-06-29,517054,6.4
2021-06-30,517054,6.4
2021-07-01,531526,4.1
2021-07-02,531526,4.1
2021-07-03,531526,4.1
2021-07-04,531526,4.1
2021-07-05,531526,4.1
2021-07-06,531526,4.1
2021-07-07,531526,4.1
2021-07-08,531526,4.1
2021-07-09,531526,4.1
2021-07-10,531526,4.1
2021-07-11,531526,4.1
2021-07-12,531526,4.1
2021-07-13,531526,4.1
2021-07-14,531526,4.1
2021-07-15,531526,4.1
2021-07-16,531526,4.1
2021-07-17,531526,4.1
2021-07-18,531526,4.1
2021-07-19,531526,4.1
2021-07-20,531526,4.1
2021-07-21,531526,4.1
2021-07-22,531526,4.1
2021-07-23,531526,4.1
2021-07-24,531526,4.1
2021-07-25,531526,4.1
2021-07-26,531526,4.1
2021-07-27,531526,4.1
2021-07-28,531526,4.1
2021-07-29,531526,4.1
2021-07-30,531526,4.1
2021-07-31,531526,4.1
2021-08-01,531526,4.1
2021-08-02,531526,4.1
2021-08-03,531526,4.1
2021-08-04,531526,4.1
2021-08-05,531526,4.1
2021-08-06,531526,4.1
2021-08-07,531526,4.1
2021-08-08,531526,4.1
2021-08-09,531526,4.1
2021-08-10,531526,4.1
2021-08-11,531526,4.1
2021-08-12,531526,4.1
2021-08-13,531526,4.1
2021-08-14,531526,4.1
2021-08-15,531526,4.1
2021-08-16,531526,4.1
2021-08-17,531526,4.1
2021-08-18,531526,4.1
2021-08-19,531526,4.1
2021-08-20,531526,4.1
2021-08-21,531526,4.1
2021-08-22,531526,4.1
2021-08-23,531526,4.1
2021-08-24,531526,4.1
2021-08-25,531526,4.1
2021-08-26,531526,4.1
2021-08-27,531526,4.1
2021-08-28,531526,4.1
2021-08-29,531526,4.1
2021-08-30,531526,4.1
2021-08-31,531526,4.1
2021-09-01,531526,4.1
2021-09-02,531526,4.1
2021-09-03,531526,4.1
2021-09-04,531526,4.1
2021-09-05,531526,4.1
2021-09-06,531526,4.1
2021-09-07,531526,4.1
2021-09-08,531526,4.1
2021-09-09,531526,4.1
2021-09-10,531526,4.1
2021-09-11,531526,4.1
2021-09-12,531526,4.1
2021-09-13,531526,4.1
2021-09-14,531526,4.1
2021-09-15,531526,4.1
2021-09-16,531526,4.1
2021-09-17,531526,4.1
2021-09-18,531526,4.1
2021-09-19,531526,4.1
2021-09-20,531526,4.1
2021-09-21,531526,4.1
2021-09-22,531526,4.1
2021-09-23,531526,4.1
2021-09-24,531526,4.1
2021-09-25,531526,4.1
2021-09-26,531526,4.1
2021-09-27,531526,4.1
2021-09-28,531526,4.1
2021-09-29,531526,4.1
2021-09-30,531526,4.1
2021-10-01,546940,4.3
2021-10-02,546940,4.3
2021-10-03,546940,4.3
2021-10-04,546940,4.3
2021-10-05,546940,4.3
2021-10-06,546940,4.3
2021-10-07,546940,4.3
2021-10-08,546940,4.3
2021-10-09,546940,4.3
2021-10-10,546940,4.3
2021-10-11,546940,4.3
2021-10-12,546940,4.3
2021-10-13,546940,4.3
2021-10-14,546940,4.3
2021-10-15,546940,4.3
2021-10-16,546940,4.3
2021-10-17,546940,4.3
2021-10-18,546940,4.3
2021-10-19,546940,4.3
2021-10-20,546940,4.3
2021-10-21,546940,4.3
2021-10-22,546940,4.3
2021-10-23,546940,4.3
2021-10-24,546940,4.3
2021-10-25,546940,4.3
2021-10-26,546940,4.3
2021-10-27,546940,4.3
2021-10-28,546940,4.3
2021-10-29,546940,4.3
2021-10-30,546940,4.3
2021-10-31,546940,4.3
2021-11-01,546940,4.3
2021-11-02,546940,4.3
2021-11-03,546940,4.3
2021-11-04,546940,4.3
2021-11-05,546940,4.3
2021-11-06,546940,4.3
2021-11-07,546940,4.3
2021-11-08,546940,4.3
2021-11-09,546940,4.3
2021-11-10,546940,4.3
2021-11-11,546940,4.3
2021-11-12,546940,4.3
2021-11-13,546940,4.3
2021-11-14,546940,4.3
2021-11-15,546940,4.3
2021-11-16,546940,4.3
2021-11-17,546940,4.3
2021-11-18,546940,4.3
2021-11-19,546940,4.3
2021-11-20,546940,4.3
2021-11-21,546940,4.3
2021-11-22,546940,4.3
2021-11-23,546940,4.3
2021-11-24,546940,4.3
2021-11-25,546940,4.3
2021-11-26,546940,4.3
2021-11-27,546940,4.3
2021-11-28,546940,4.3
2021-11-29,546940,4.3
2021-11-30,546940,4.3
2021-12-01,546940,4.3
2021-12-02,546940,4.3
2021-12-03,546940,4.3
2021-12-04,546940,4.3
2021-12-05,546940,4.3
2021-12-06,546940,4.3
2021-12-07,546940,4.3
2021-12-08,546940,4.3
2021-12-09,546940,4.3
2021-12-10,546940,4.3
2021-12-11,546940,4.3
2021-12-12,546940,4.3
2021-12-13,546940,4.3
2021-12-14,546940,4.3
2021-12-15,546940,4.3
2021-12-16,546940,4.3
2021-12-17,546940,4.3
2021-12-18,546940,4.3
2021-12-19,546940,4.3
2021-12-20,546940,4.3
2021-12-21,546940,4.3
2021-12-22,546940,4.3
2021-12-23,546940,4.3
2021-12-24,546940,4.3
2021-12-25,546940,4.3
2021-12-26,546940,4.3
2021-12-27,546940,4.3
2021-12-28,546940,4.3
2021-12-29,546940,4.3
2021-12-30,546940,4.3
2021-12-31,546940,4.3
2022-01-01,512013,3.1
2022-01-02,512013,3.1
2022-01-03,512013,3.1
2022-01-04,512013,3.1
2022-01-05,512013,3.1
2022-01-06,512013,3.1
2022-01-07,512013,3.1
2022-01-08,512013,3.1
2022-01-09,512013,3.1
2022-01-10,512013,3.1
2022-01-11,512013,3.1
2022-01-12,512013,3.1
2022-01-13,512013,3.1
2022-01-14,512013,3.1
2022-01-15,512013,3.1
2022-01-16,512013,3.1
2022-01-17,512013,3.1
2022-01-18,512013,3.1
2022-01-19,512013,3.1
2022-01-20,512013,3.1
2022-01-21,512013,3.1
2022-01-22,512013,3.1
2022-01-23,512013,3.1
2022-01-24,512013,3.1
2022-01-25,512013,3.1
2022-01-26,512013,3.1
2022-01-27,512013,3.1
2022-01-28,512013,3.1
2022-01-29,512013,3.1
2022-01-30,512013,3.1
2022-01-31,512013,3.1
2022-02-01,512013,3.1
2022-02-02,512013,3.1
2022-02-03,512013,3.1
2022-02-04,512013,3.1
2022-02-05,512013,3.1
2022-02-06,512013,3.1
2022-02-07,512013,3.1
2022-02-08,512013,3.1
2022-02-09,512013,3.1
2022-02-10,512013,3.1
2022-02-11,512013,3.1
2022-02-12,512013,3.1
2022-02-13,512013,3.1
2022-02-14,512013,3.1
2022-02-15,512013,3.1
2022-02-16,512013,3.1
2022-02-17,512013,3.1
2022-02-18,512013,3.1
2022-02-19,512013,3.1
2022-02-20,512013,3.1
2022-02-21,512013,3.1
2022-02-22,512013,3.1
2022-02-23,512013,3.1
2022-02-24,512013,3.1
2022-02-25,512013,3.1
2022-02-26,512013,3.1
2022-02-27,512013,3.1
2022-02-28,512013,3.1
2022-03-01,512013,3.1
2022-03-02,512013,3.1
2022-03-03,512013,3.1
2022-03-04,512013,3.1
2022-03-05,512013,3.1
2022-03-06,512013,3.1
2022-03-07,512013,3.1
2022-03-08,512013,3.1
2022-03-09,512013,3.1
2022-03-10,512013,3.1
2022-03-11,512013,3.1
2022-03-12,512013,3.1
2022-03-13,512013,3.1
2022-03-14,512013,3.1
2022-03-15,512013,3.1
2022-03-16,512013,3.1
2022-03-17,512013,3.1
2022-03-18,512013,3.1
2022-03-19,512013,3.1
2022-03-20,512013,3.1
2022-03-21,512013,3.1
2022-03-22,512013,3.1
2022-03-23,512013,3.1
2022-03-24,512013,3.1
2022-03-25,512013,3.1
2022-03-26,512013,3.1
2022-03-27,512013,3.1
2022-03-28,512013,3.1
2022-03-29,512013,3.1
2022-03-30,512013,3.1
2022-03-31,512013,3.1
2022-04-01,544240,2.9
2022-04-02,544240,2.9
2022-04-03,544240,2.9
2022-04-04,544240,2.9
2022-04-05,544240,2.9
2022-04-06,544240,2.9
2022-04-07,544240,2.9
2022-04-08,544240,2.9
2022-04-09,544240,2.9
2022-04-10,544240,2.9
2022-04-11,544240,2.9
2022-04-12,544240,2.9
2022-04-13,544240,2.9
2022-04-14,544240,2.9
2022-04-15,544240,2.9
2022-04-16,544240,2.9
2022-04-17,544240,2.9
2022-04-18,544240,2.9
2022-04-19,544240,2.9
2022-04-20,544240,2.9
2022-04-21,544240,2.9
2022-04-22,544240,2.9
2022-04-23,544240,2.9
2022-04-24,544240,2.9
2022-04-25,544240,2.9
2022-04-26,544240,2.9
2022-04-27,544240,2.9
2022-04-28,544240,2.9
2022-04-29,544240,2.9
2022-04-30,544240,2.9
2022-05-01,544240,2.9
2022-05-02,544240,2.9
2022-05-03,544240,2.9
2022-05-04,544240,2.9
2022-05-05,544240,2.9
2022-05-06,544240,2.9
2022-05-07,544240,2.9
2022-05-08,544240,2.9
2022-05-09,544240,2.9
2022-05-10,544240,2.9
2022-05-11,544240,2.9
2022-05-12,544240,2.9
2022-05-13,544240,2.9
2022-05-14,544240,2.9
2022-05-15,544240,2.9
2022-05-16,544240,2.9
2022-05-17,544240,2.9
2022-05-18,544240,2.9
2022-05-19,544240,2.9
2022-05-20,544240,2.9
2022-05-21,544240,2.9
2022-05-22,544240,2.9
2022-05-23,544240,2.9
2022-05-24,544240,2.9
2022-05-25,544240,2.9
2022-05-26,544240,2.9
2022-05-27,544240,2.9
2022-05-28,544240,2.9
2022-05-29,544240,2.9
2022-05-30,544240,2.9
2022-05-31,544240,2.9
2022-06-01,544240,2.9
2022-06-02,544240,2.9
2022-06-03,544240,2.9
2022-06-04,544240,2.9
2022-06-05,544240,2.9
2022-06-06,544240,2.9
2022-06-07,544240,2.9
2022-06-08,544240,2.9
2022-06-09,544240,2.9
2022-06-10,544240,2.9
2022-06-11,544240,2.9
2022-06-12,544240,2.9
2022-06-13,544240,2.9
2022-06-14,544240,2.9
2022-06-15,544240,2.9
2022-06-16,544240,2.9
2022-06-17,544240,2.9
2022-06-18,544240,2.9
2022-06-19,544240,2.9
2022-06-20,544240,2.9
2022-06-21,544240,2.9
2022-06-22,544240,2.9
2022-06-23,544240,2.9
2022-06-24,544240,2.9
2022-06-25,544240,2.9
2022-06-26,544240,2.9
2022-06-27,544240,2.9
2022-06-28,544240,2.9
2022-06-29,544240,2.9
2022-06-30,544240,2.9
2022-07-01,548893,3.2
2022-07-02,548893,3.2
2022-07-03,548893,3.2
2022-07-04,548893,3.2
2022-07-05,548893,3.2
2022-07-06,548893,3.2
2022-07-07,548893,3.2
2022-07-08,548893,3.2
2022-07-09,548893,3.2
2022-07-10,548893,3.2
2022-07-11,548893,3.2
2022-07-12,548893,3.2
2022-07-13,548893,3.2
2022-07-14,548893,3.2
2022-07-15,548893,3.2
2022-07-16,548893,3.2
2022-07-17,548893,3.2
2022-07-18,548893,3.2
2022-07-19,548893,3.2
2022-07-20,548893,3.2
2022-07-21,548893,3.2
2022-07-22,548893,3.2
2022-07-23,548893,3.2
2022-07-24,548893,3.2
2022-07-25,548893,3.2
2022-07-26,548893,3.2
2022-07-27,548893,3.2
2022-07-28,548893,3.2
2022-07-29,548893,3.2
2022-07-30,548893,3.2
2022-07-31,548893,3.2
2022-08-01,548893,3.2
2022-08-02,548893,3.2
2022-08-03,548893,3.2
2022-08-04,548893,3.2
2022-08-05,548893,3.2
2022-08-06,548893,3.2
2022-08-07,548893,3.2
2022-08-08,548893,3.2
2022-08-09,548893,3.2
2022-08-10,548893,3.2
2022-08-11,548893,3.2
2022-08-12,548893,3.2
2022-08-13,548893,3.2
2022-08-14,548893,3.2
2022-08-15,548893,3.2
2022-08-16,548893,3.2
2022-08-17,548893,3.2
2022-08-18,548893,3.2
2022-08-19,548893,3.2
2022-08-20,548893,3.2
2022-08-21,548893,3.2
2022-08-22,548893,3.2
2022-08-23,548893,3.2
2022-08-24,548893,3.2
2022-08-25,548893,3.2
2022-08-26,548893,3.2
2022-08-27,548893,3.2
2022-08-28,548893,3.2
2022-08-29,548893,3.2
2022-08-30,548893,3.2
2022-08-31,548893,3.2
2022-09-01,548893,3.2
2022-09-02,548893,3.2
2022-09-03,548893,3.2
2022-09-04,548893,3.2
2022-09-05,548893,3.2
2022-09-06,548893,3.2
2022-09-07,548893,3.2
2022-09-08,548893,3.2
2022-09-09,548893,3.2
2022-09-10,548893,3.2
2022-09-11,548893,3.2
2022-09-12,548893,3.2
2022-09-13,548893,3.2
2022-09-14,548893,3.2
2022-09-15,548893,3.2
2022-09-16,548893,3.2
2022-09-17,548893,3.2
2022-09-18,548893,3.2
2022-09-19,548893,3.2
2022-09-20,548893,3.2
2022-09-21,548893,3.2
2022-09-22,548893,3.2
2022-09-23,548893,3.2
2022-09-24,548893,3.2
2022-09-25,548893,3.2
2022-09-26,548893,3.2
2022-09-27,548893,3.2
2022-09-28,548893,3.2
2022-09-29,548893,3.2
2022-09-30,548893,3.2
2022-10-01,556629,1.4
2022-10-02,556629,1.4
2022-10-03,556629,1.4
2022-10-04,556629,1.4
2022-10-05,556629,1.4
2022-10-06,556629,1.4
2022-10-07,556629,1.4
2022-10-08,556629,1.4
2022-10-09,556629,1.4
2022-10-10,556629,1.4
2022-10-11,556629,1.4
2022-10-12,556629,1.4
2022-10-13,556629,1.4
2022-10-14,556629,1.4
2022-10-15,556629,1.4
2022-10-16,556629,1.4
2022-10-17,556629,1.4
2022-10-18,556629,1.4
2022-10-19,556629,1.4
2022-10-20,556629,1.4
2022-10-21,556629,1.4
2022-10-22,556629,1.4
2022-10-23,556629,1.4
2022-10-24,556629,1.4
2022-10-25,556629,1.4
2022-10-26,556629,1.4
2022-10-27,556629,1.4
2022-10-28,556629,1.4
2022-10-29,556629,1.4
2022-10-30,556629,1.4
2022-10-31,556629,1.4
2022-11-01,556629,1.4
2022-11-02,556629,1.4
2022-11-03,556629,1.4
2022-11-04,556629,1.4
2022-11-05,556629,1.4
2022-11-06,556629,1.4
2022-11-07,556629,1.4
2022-11-08,556629,1.4
2022-11-09,556629,1.4
2022-11-10,556629,1.4
2022-11-11,556629,1.4
2022-11-12,556629,1.4
2022-11-13,556629,1.4
2022-11-14,556629,1.4
2022-11-15,556629,1.4
2022-11-16,556629,1.4
2022-11-17,556629,1.4
2022-11-18,556629,1.4
2022-11-19,556629,1.4
2022-11-20,556629,1.4
2022-11-21,556629,1.4
2022-11-22,556629,1.4
2022-11-23,556629,1.4
2022-11-24,556629,1.4
2022-11-25,556629,1.4
2022-11-26,556629,1.4
2022-11-27,556629,1.4
2022-11-28,556629,1.4
2022-11-29,556629,1.4
2022-11-30,556629,1.4
2022-12-01,556629,1.4
2022-12-02,556629,1.4
2022-12-03,556629,1.4
2022-12-04,556629,1.4
2022-12-05,556629,1.4
2022-12-06,556629,1.4
2022-12-07,556629,1.4
2022-12-08,556629,1.4
2022-12-09,556629,1.4
2022-12-10,556629,1.4
2022-12-11,556629,1.4
2022-12-12,556629,1.4
2022-12-13,556629,1.4
2022-12-14,556629,1.4
2022-12-15,556629,1.4
2022-12-16,556629,1.4
2022-12-17,556629,1.4
2022-12-18,556629,1.4
2022-12-19,556629,1.4
2022-12-20,556629,1.4
2022-12-21,556629,1.4
2022-12-22,556629,1.4
2022-12-23,556629,1.4
2022-12-24,556629,1.4
2022-12-25,556629,1.4
2022-12-26,556629,1.4
2022-12-27,556629,1.4
2022-12-28,556629,1.4
2022-12-29,556629,1.4
2022-12-30,556629,1.4
2022-12-31,556629,1.4
2023-01-01,523816,0.9
2023-01-02,523816,0.9
2023-01-03,523816,0.9
2023-01-04,523816,0.9
2023-01-05,523816,0.9
2023-01-06,523816,0.9
2023-01-07,523816,0.9
2023-01-08,523816,0.9
2023-01-09,523816,0.9
2023-01-10,523816,0.9
2023-01-11,523816,0.9
2023-01-12,523816,0.9
2023-01-13,523816,0.9
2023-01-14,523816,0.9
2023-01-15,523816,0.9
2023-01-16,523816,0.9
2023-01-17,523816,0.9
2023-01-18,523816,0.9
2023-01-19,523816,0.9
2023-01-20,523816,0.9
2023-01-21,523816,0.9
2023-01-22,523816,0.9
2023-01-23,523816,0.9
2023-01-24,523816,0.9
2023-01-25,523816,0.9
2023-01-26,523816,0.9
2023-01-27,523816,0.9
2023-01-28,523816,0.9
2023-01-29,523816,0.9
2023-01-30,523816,0.9
2023-01-31,523816,0.9
2023-02-01,523816,0.9
2023-02-02,523816,0.9
2023-02-03,523816,0.9
2023-02-04,523816,0.9
2023-02-05,523816,0.9
2023-02-06,523816,0.9
2023-02-07,523816,0.9
2023-02-08,523816,0.9
2023-02-09,523816,0.9
2023-02-10,523816,0.9
2023-02-11,523816,0.9
2023-02-12,523816,0.9
2023-02-13,523816,0.9
2023-02-14,523816,0.9
2023-02-15,523816,0.9
2023-02-16,523816,0.9
2023-02-17,523816,0.9
2023-02-18,523816,0.9
2023-02-19,523816,0.9
2023-02-20,523816,0.9
2023-02-21,523816,0.9
2023-02-22,523816,0.9
2023-02-23,523816,0.9
2023-02-24,523816,0.9
2023-02-25,523816,0.9
2023-02-26,523816,0.9
2023-02-27,523816,0.9
2023-02-28,523816,0.9
2023-03-01,523816,0.9
2023-03-02,523816,0.9
